Column1,Column2
"Shami to Guptill, no run, pitches it around off, Guptill dead-bats it off the front foot",3.3
"Shami to Guptill, no run, cramps the batsman with a length delivery, Guptill opens his stance and defends it back",3.2
"Shami to Guptill, no run, edged but did that carry? Nope. Nervy times for Guptill. Shami squares him up with a length delivery that straightens and Guptill's bat was coming down at an angle, flies off the outer half and bounces in front of Rohit at widish slip",3.1
"Bhuvneshwar to Munro, no run, fuller on leg, pushed to mid-on",2.6
"Bhuvneshwar to Guptill, 1 run, MS Dhoni grasses it. Guptill is riding his luck. But you very rarely see MS shell a chance like this. Pretty straightforward, must say. Shorter and outside off, Guptill throws his bat with hard hands and outside-edges it behind. Dhoni had to move quickly, goes with one-hand but it hits the mitts and bobbles away to third man",2.5
"Bhuvneshwar to Guptill, FOUR, back-to-back fours for Guptill. Stylish pick-up shot from Guptill, Kumar gives him the incentive by offering it on the pads. Biscets the gap beautifully over mid-wicket",2.4
"Bhuvneshwar to Guptill, FOUR, time for french cricket. Teaser outside off, entices Guptill into a drive and he goes for it. Feet chained to the crease and hands coming down late. Pistols away past the leg-stump off the inside edge and fine leg fielder is inside the ring",2.3
"Bhuvneshwar to Guptill, no run, short of length and decking back in just outside off, blocked after getting on top of the bounce",2.2
"Bhuvneshwar to Guptill, no run, pitched up and just outside off, Guptill gets forward and solidly blocks",2.1
"Shami to Munro, no run, goodish length outside off, Munro defends it off the back foot",1.6
"Shami to Munro, no run, hand-raising appeal for lbw, but the umpire shoots it down. Nip-backer from round the wicket, Munro lowers his stance and attempts a hoick across the line. Doesn't connect and the ball sneaks through to crash the back leg. Think the impact was outside off",1.5
"Shami to Munro, no run, pacy fuller length delivery just outside off, Munro stabs it standing tall",1.4
"Shami to Munro, no run, length delivery outside off, Munro flows into a punch to cover",1.3
"Shami to Guptill, 1 run, angles the inswinger on the pads, Guptill tucks it very fine. The fielder at long leg runs across and does well in denying the pair the second",1.2
"Shami to Guptill, 2 runs, nice, tasty half-volley on leg. Guptill moves across and flicks it past mid-on. Easy two",1.1
"Bhuvneshwar to Munro, FOUR, superbly done. Just packs a punch from the crease, strong bottom-hand power and Kumar helped his cause there, pitching it quite short and providing him width. Threads the gap on the off-side and it races away to the fence",0.6
"Bhuvneshwar to Munro, 2 runs, drifting on leg, clipped through mid-wicket and Munro is off the mark with a brace",0.5
"Bhuvneshwar to Munro, no run, ah, well-disguised slower ball from Kumar. It grips and cuts away, foxing the batsman. Munro didn't pick it at all and just fished his bat at that, beaten all ends up. Was it the knuckle ball? Not sure",0.4
"Bhuvneshwar to Munro, no run, very full outside off, Munro jams it out into the off-side",0.3
"Bhuvneshwar to Munro, no run, fuller length on leg, Munro blunts it from the crease",0.2
"Bhuvneshwar to Guptill, 1 run, run-out opportunity and Guptill had given up. Rayudu had all the time in the world to aim and hit the stumps, but he fails. Full and outswinger outside off, Guptill stretches forward and push-drives it to mid-off. Risky single and could've been dismissed off the first ball",0.1
