Column1,Column2
"Stoinis to Pant, no run, back of a length outside off, rides the bounce with a tap to point",14.2
"Stoinis to Pant, FOUR, flashes and flashes hard! Pant ain't gonna die wondering. Sees it short and wide, goes for a sliced cut and clears backward point with ease",14.1
"Lyon to Rohit, no run, spins in from a good length, tucked off the back foot to mid-wicket",13.6
"Lyon to Rohit, no run, drifting in from outside off, defended from the crease to cover",13.5
"Lyon to Pant, 1 run, slightly short and cut away towards deep point for a single",13.4
"Lyon to Rohit, 1 run, quicker and shorter this time, punched off the back foot towards long-on",13.3
"Lyon to Rohit, no run, stifled LBW shout! Ripping off break and struck Rohit on the front pad but the stride he got forward ensured that he was just outside the line, marginally",13.2
"Lyon to Rohit, no run, flatter and around off, Rohit stays back and blocks it out",13.1
"Stoinis to Rohit, 1 run, back of a length outside off, Rohit steers it away down to third man for a single",12.6
"Stoinis to Rohit, no run, on a length outside off, defended from the crease towards cover",12.5
"Stoinis to Pant, 1 run, middle and off line and Pant works it towards square leg for a single",12.4
"Stoinis to Kohli, out Caught by Carey!! Massive strike from Stoinis! How much of an impact will this have? The Aussies are certainly pumped and they believe that they have a hand on the trophy already. Wasn't a dangerous delivery at all, cross-seamer on a shortish length and Kohli went hard on the cut. Only to get a faint feather through to Carey who took it with ease. Must say that it was an unusual shot from Kohli who is generally quite composed in run chases. Kohli c Carey b Stoinis 20(22) [4s-2]",12.3
"Stoinis to Rohit, 1 run, shortish around off stump, wristed away through square leg for a single",12.2
"Stoinis to Kohli, 1 run, angling into the pads and Kohli nonchalantly clips it away down to fine leg",12.1
"Lyon to Kohli, 1 run, the slider on leg stump, Kohli hangs back and tucks it down towards fine leg",11.6
"Lyon to Rohit, 1 run, darted in on leg stump, Rohit works it away to deep mid-wicket. 50-run stand! Important one for India and these two know that the job isn't even half done",11.5
"Lyon to Kohli, 1 run, flighted fuller on middle and leg, Kohli worked away towards long-on",11.4
"Lyon to Rohit, 1 run, drifting away from around off, pushed towards the gap at point for a single",11.3
"Lyon to Kohli, 1 run, sliding in on middle and off, worked off the back foot to deep mid-wicket",11.2
"Lyon to Kohli, FOUR, deft touch from Kohli! Flatter one from Lyon, wasn't that wide but Kohli created it with a late cut. Got it fine enough to beat a diving Turner at short third man",11.1
"Stoinis to Kohli, 1 run, shortish and outside off, Kohli steers it down to third man to retain strike",10.6
"Stoinis to Kohli, no run, fuller and outside off, defended off the front foot to short cover who fumbles but no harm done",10.5
"Stoinis to Rohit, 1 run, on a good length outside off, Rohit steers it down to third man for a single",10.4
"Stoinis to Kohli, 1 run, straighter line this time and Kohli tucks it to mid-wicket",10.3
"Stoinis to Rohit, 5 runs, sloppy from Australia! Maxi with a needless direct hit at the bowler's end and there was nobody backing up. Kept racing away to the fence. Was a gentle dab towards point by Rohit and it was an easy single really",10.2
"Stoinis to Rohit, 5 wides, this kept really low! Not the first time that Rohit has been undone by the lack of bounce. Went for the pull across the line but this hardly rose and just missed leg stump and beat Carey to the fine leg fence. Wides given and the Aussies aren't pleased. I guess they have every right to, as this might have clipped the pad perhaps",10.2
"Stoinis to Kohli, 1 run, slightly short and it's swivel-pulled down towards long leg",10.1
"J Richardson to Rohit, no run, low full toss and Rohit drives this with sublime timing but straight to short cover",9.6
"J Richardson to Rohit, FOUR, in the air but clears mid-on! Rohit saw the length a touch full and wanted to launch it straight back over the bowler's head but got it more of the inner half of the blade. Still had enough on it to clear a leaping Stoinis who wasn't at the edge of the circle. If he was, then he might have had a realistic chance of pouching this",9.5
"J Richardson to Rohit, no run, pitched up with a hint of inward movement, Rohit doesn't lose his balance and drives with a straight bat to mid-off",9.4
"J Richardson to Kohli, 1 run, shortish length outside off, Kohli glides it away down to third man",9.3
"J Richardson to Kohli, no run, fuller length, enticing the drive and Kohli checks the shot towards cover. It's a heavily packed off-side field, all of them looking for that aerial drive",9.2
"J Richardson to Kohli, no run, fuller and around off stump, Kohli shuffles across and defends towards mid-on",9.1
"Pat Cummins to Rohit, no run, fuller and outside off, Rohit mistimes the drive towards mid-off. First maiden of the match!",8.6
"Pat Cummins to Rohit, no run, the hard length around off stump, tucked softly towards the mid-wicket fielder",8.5
"Pat Cummins to Rohit, no run, rash from Rohit! Saw the length a trifle short and wanted to launch into the front foot pull. The Kotla surface doesn't have much of bounce for this stroke and it sneaks slightly under the bat",8.4
"Pat Cummins to Rohit, no run, on a length outside off, push-driven on the up towards the fielder at cover",8.3
"Pat Cummins to Rohit, no run, wanted to dab this down to third man but ended up getting a bottom edge towards the gully region and backward point attacked the ball to prevent the single. Rohit did want the run but Kohli smartly sent his partner back",8.2
"Pat Cummins to Rohit, no run, back of a length, angling into the hips and is tucked towards mid-wicket",8.1
"J Richardson to Kohli, no run, back of a length, angling in a bit and takes the inside half of the blade as Kohli tries to defend. Trickles to short mid-wicket",7.6
"J Richardson to Kohli, no run, fuller in length and outside off, Kohli check-drives this towards mid-off",7.5
"J Richardson to Kohli, no run, shortish and outside off, rises a bit but Kohli has it covered. Defended back to Richardson",7.4
"J Richardson to Rohit, 1 run, fifth stump line from a good length, Rohit opens the bat face to run this down to third man",7.3
"J Richardson to Rohit, FOUR, nails it this time! Classy from Rohit, stood tall to this good length ball and pierced the gap at cover with his back foot punch. Exquisitely timed and it just sped away",7.2
"J Richardson to Rohit, no run, short of a good length and Rohit wanted to essay the back foot punch of his. Ends up mistiming it towards the short cover region",7.1
"Pat Cummins to Rohit, 1 run, slanting in from a shortish length, Rohit hangs back and works it through the gap at mid-wicket. They thought of the second but the man from deep square leg got across quickly",6.6
"Pat Cummins to Rohit, no run, the hard length, pacy as well and Rohit dabs it off the back foot towards cover",6.5
"Pat Cummins to Rohit, no run, this one kicked up! Took Rohit totally by surprise and rapped him on the glove. Was on the shorter side and kept climbing into Rohit who ended up fending with one hand off the bat eventually",6.4
"Pat Cummins to Rohit, no run, angling in from a good length, Rohit gets behind the line well and blocks to cover",6.3
"Pat Cummins to Rohit, no run, back of a length this time, around off stump and Rohit taps this towards point",6.2
"Pat Cummins to Kohli, 1 run, shortish and just outside off, steered with an open face down to third man",6.1
"J Richardson to Kohli, 1 run, had to hurry! Kohli was taking a definite risk here and fortunately for him, Stoinis' throw doesn't hit the target at the bowler's end. Was a near yorker that was squeezed towards mid-on and the Indian captain fancied a single. Could have had himself in trouble. Replays show that he would have made it, just but why take such a risk so early?",5.6
"J Richardson to Rohit, 1 run, not much room on offer this time and Rohit manages to dab it down to third man",5.5
"J Richardson to Rohit, FOUR, beautifully struck! Not the traditional cover drive from Rohit but he leant nicely onto this drive and opened the face late to get it through the gap between extra cover and mid-off. The outfield is going to give you full value for shots, as we've seen all day",5.4
"J Richardson to Rohit, no run, slightly shortish and Rohit punches this onto the ground and it goes towards point. Can't thread the gap",5.3
"J Richardson to Rohit, no run, closer to the off pole, Rohit stands tall and defends towards the cover region",5.2
"J Richardson to Kohli, 1 run, short of a length outside off, steered from the crease down to third man",5.1
"Pat Cummins to Rohit, FOUR, not exactly in control but will get a boundary. There was a hint of width on offer and Rohit went for the square drive on the up. Got it more of the slice but beat gully comfortably and third man had no chance of getting across as this just kept racing away",4.6
"Pat Cummins to Kohli, 1 run, nearly a run out! Rohit responded late to the run and had Cummins in the way as the pacer tried to kick the ball onto the stumps at the keeper's end. Might have been close if it had hit. Was a faint inside edge onto the thigh pad from Kohli and they thought of taking the run",4.5
"Pat Cummins to Kohli, FOUR, the typical Kohli stroke! Wide half volley, he just leans into the drive and eased it through the gap at cover. Nobody moved. Shot of a man who is on top of the world",4.4
"Pat Cummins to Kohli, no run, Cummins is working up some steam here, pacy good length ball and strikes close to the bat splice as Kohli leans forward to defend",4.3
"Pat Cummins to Dhawan, out Caught by Carey!! Cummins draws first blood! Dhawan didn't really wait for the umpire's decision as he knew he had got a nick. Was the away angler from a good length, a hint of movement as the southpaw went for the drive on the up. Only managed a thin feather through to Carey and the Australians immediately knew that they had got their man. Just the start the visitors were looking for. Dhawan c Carey b Pat Cummins 12(15) [4s-2]",4.2
"Pat Cummins to Dhawan, no run, stump to stump line, on a good length and Dhawan nudges it towards Cummins",4.1
"J Richardson to Dhawan, 1 run, angling in from around off, Dhawan defends it towards extra cover for a quick single",3.6
"J Richardson to Dhawan, no run, angling in from around off stump, no room and Dhawan can only pat it back to Richardson",3.5
"J Richardson to Rohit, 1 run, slightly shorter this time and Rohit wanted to punch this on the up, goes off the outside edge down to third man",3.4
"J Richardson to Rohit, no run, on that length around the fourth stump channel, defended with a straight bat to mid-off",3.3
"J Richardson to Dhawan, 1 run, full and angling into the pads, whipped away to deep square leg",3.2
"J Richardson to Dhawan, no run, on a length outside off, punched from the crease towards point",3.1
"Pat Cummins to Rohit, no run, fuller and outside off, good extended forward defence towards mid-off",2.6
"Pat Cummins to Rohit, no run, nipbacker that cuts in sharply to ping Rohit high on the pad. A faint inside edge as well",2.5
"Pat Cummins to Rohit, no run, angling in on middle and leg, worked gently towards mid-wicket",2.4
"Pat Cummins to Dhawan, 1 run, leg stumpish this time and tucked behind square through leg-side",2.3
"Pat Cummins to Dhawan, no run, closer to off stump on a good length, defended from the crease towards point",2.2
"Pat Cummins to Dhawan, no run, slash and a miss! Was shortish and angling across Dhawan from well outside off. He wanted to cut it away but got beaten by the extra bounce off the deck",2.1
"J Richardson to Rohit, no run, angled into Rohit from around off stump, gets right behind the line and blocks it",1.6
"J Richardson to Dhawan, 1 run, round the wicket and angling into Dhawan, a bit too straight in line and clipped through backward square leg",1.5
"J Richardson to Dhawan, FOUR, uppish but in the gap! Width on offer and Dhawan went for the drive on the up. Timed it well and threaded the stacked off-side field in the ring. Seems to be carrying over the form from Mohali",1.4
"J Richardson to Dhawan, FOUR, erratic stuff and Dhawan puts it away. Was fed on the pads, he just shuffled a tad and clipped this inswinger through backward square leg",1.3
"J Richardson to Dhawan, no run, width on offer, Dhawan goes for the flashy cut but only manages to chop it towards cover",1.2
"J Richardson to Rohit, 1 run, quick single, Rohit nudges the in-angler in front of square leg and Dhawan comes across quickly",1.1
"Pat Cummins to Dhawan, no run, fractionally short and angling across, punched off the back foot towards cover",0.6
"Pat Cummins to Dhawan, no run, fullish length, Dhawan toe-ends the drive towards mid-off",0.5
"Pat Cummins to Rohit, 1 run, fuller and outside off, Rohit leans into the drive and gets it wide of mid-off. Finch stationed there got across with a slide and hauled the ball back quickly to prevent the second",0.4
"Pat Cummins to Rohit, no run, fuller and outside off, defended solidly off the front foot to cover",0.3
"Pat Cummins to Rohit, no run, straighter lines again, angling into Rohit who defends with a slight shuffle across",0.2
"Pat Cummins to Rohit, no run, angling in on middle and leg, Rohit gets across and defends it well",0.1
