Column1,Column2
"Lyon to Dhoni, no run, touch short and outside off, Dhoni goes on the back foot and mistimes the cut to cover",12.5
"Lyon to Dhoni, no run, offie on the stumps, Dhoni comes forward and defends it back",12.4
"Lyon to Dhoni, no run, another defensive shot back to the bowler",12.3
"Lyon to Dhoni, no run, first show of intent from Dhoni, he charges forward and crunches the drive, finds Lyon",12.2
"Lyon to Dhoni, no run, plunges forward and defends it to Lyon",12.1
"Siddle to Rohit, no run, fuller length delivery on the stumps, blocked back",11.6
"Siddle to Rohit, no run, strikes him on the pads. And a huge appeal from Siddle again. It was sliding down leg and umpire wasn't getting carried away with the zeal of Siddle",11.5
"Siddle to Dhoni, 1 run, this one was on the stumps and Dhoni flicks it wide of mid-on",11.4
"Siddle to Dhoni, no run, comes forward and drives it to cover. Dhoni is 5 off 28 balls! I wonder for how long he will keep batting in this fashion",11.3
"Siddle to Dhoni, no run, on a good length and attacking the stumps, Dhoni pushes it back",11.2
"Siddle to Dhoni, no run, on a length and around off, Dhoni gets behind this delivery and pushes it to cover",11.1
"Lyon to Dhoni, 1 run, fuller length delivery outside off, Dhoni punches it to sweeper cover",10.6
"Lyon to Rohit, 1 run, flatter one on the stumps, Rohit knocks it down to long-on",10.5
"Lyon to Dhoni, 1 run, goes on the back foot and steers it to the off-side for a single",10.4
"Lyon to Dhoni, no run, goes for a sweep and slips, he almost falls over. It ends up at short fine",10.3
"Lyon to Dhoni, no run, plunges forward and defends it back to the bowler",10.2
"Lyon to Rohit, 1 run, goes on the back foot and knocks it down the ground",10.1
"Siddle to Dhoni, no run, on a good length and on the stumps, Dhoni blocks it back",9.6
"Siddle to Dhoni, no run, Dhoni walks into the shot and Siddle delivers it wide of off, he goes for the drive away from the body but he ends up playing inside the line of the ball and it fizzes past his outside edge",9.5
"Siddle to Rohit, 1 run, uses the width to good effect and steers it down to third man for a single",9.4
"Siddle to Rohit, no run, another fuller length delivery and around off, inside edges it back on the pads and it ends up on the off-side",9.3
"Siddle to Rohit, no run, fuller length delivery on the stumps, Rohit flicks it straight to mid-wicket",9.2
"Siddle to Dhoni, leg byes, 1 run, rapped MSD on the pads and he goes up in appeal like a kid. That's his first delivery in ODI cricket after almost a decade so one can understand the excitement. There was a clear inside edge and umpire was unmoved. It deflects to the off-side and Dhoni will take a single",9.1
"Behrendorff to Rohit, no run, just a hint of room on this back of a length delivery, Rohit wanted to run it down to third man but ends up finding backward point. He wanted a run but MSD sends him back",8.6
"Behrendorff to Rohit, no run, fuller length delivery and attacking the stumps again, Rohit plunges forward and blocks it back to Behrendorff",8.5
"Behrendorff to Rohit, no run, on a fuller length and on the stumps, Rohit gets behind this delivery and defends it back to the bowler",8.4
"Behrendorff to Dhoni, 1 run, good length delivery on the stumps, Dhoni tucks it wide of backward square leg and takes a single",8.3
"Behrendorff to Dhoni, no run, very full and attacking the stumps, Dhoni charges forward and pushes it back to the bowler",8.2
"Behrendorff to Rohit, 1 run, fuller length delivery angling across the right-hander, Rohit runs it down to third man",8.1
"J Richardson to Rohit, 1 run, rising short ball outside off and Rohit slices it down to third man off an outside edge",7.6
"J Richardson to Dhoni, 1 run, hooks the short ball down to fine leg, easy single. Need more of these, do India",7.5
"J Richardson to Dhoni, no run, keeps a touch low outside off, Dhoni looks to punch that off his back foot but the ball skids on and hits the cue-end on its way to the keeper",7.4
"J Richardson to Dhoni, no run, tad short, Dhoni rides the bounce and knocks the ball in front of mid-off. 'Nope' is the call as it goes straight to the fielder",7.3
"J Richardson to Rohit, 1 run, incoming length delivery and Rohit nudges it to wide of mid-on and ambles across to the other end",7.2
"J Richardson to Rohit, no run, 134.9kph, back of a length and Rohit guides it back to the bowler",7.1
"Behrendorff to Dhoni, no run, back of a length outside off and it's been punched in front of cover by Dhoni",6.6
"Behrendorff to Dhoni, no run, looks to tuck the length ball across the line but ends up getting hit on his thigh pad",6.5
"Behrendorff to Dhoni, no run, on his front foot to cream his on-drive but straight to the fielder inside the circle",6.4
"Behrendorff to Dhoni, no run, touch full around off and it's been driven down the pitch by Dhoni. Behrendorff gets his hands to it and parries it to mid-on",6.3
"Behrendorff to Dhoni, no run, in the channel outside off, a length delivery that clips Dhoni's pads as he leaves it alone. A mild appeal by the bowler for an lbw as he didn't offer a shot",6.2
"Behrendorff to Dhoni, no run, on a length around off and it's been eased in front of mid-off by Dhoni. Rohit is eager for a single, but Dhoni isn't",6.1
"J Richardson to Dhoni, 1 run, flicks the length delivery off an inside edge towards square leg. 10000th run by Dhoni for India in ODIs.",5.6
"J Richardson to Dhoni, no run, that could have been wicket number 4 down! Short of a length around off and Dhoni goes for a pull. Gets an inside edge on to his thigh pad as the ball lobs in front of square leg. Shadow practices his hook soon after",5.5
"J Richardson to Dhoni, no run, spears in a length delivery around off and it's been pushed in front of extra-cover",5.4
"J Richardson to Dhoni, no run, jagging away from the batsman outside off, Dhoni shoulders",5.3
"J Richardson to Dhoni, no run, in the channel around off, Dhoni defends it towards extra-cover",5.2
"J Richardson to Dhoni, wide, another short ball and wide outside off, left alone",5.2
"J Richardson to Dhoni, wide, down the leg side, and Richardson concedes his first run in the form of an extra",5.2
"J Richardson to Dhoni, no run, seaming away from the batsman a touch, Dhoni feels for it and gets beaten on his outside edge. Danger",5.1
"Behrendorff to Rohit, no run, attempts a back foot punch against a shortish delivery and gets it off the cue-end towards cover",4.6
"Behrendorff to Rohit, SIX, Rohit Sharma is off the mark with a six! That's more like him. A length delivery on the pads and the Hitman flicks it towards deep square leg where Marsh takes a catch but at the same time he's in contact with the boundary cushions. Fans in the Indian contingent are delighted as they're waving their flags for the Men in Blue",4.5
"Behrendorff to Rohit, no ball, Rohit finally gets a chance to get off the mark. Why? Next ball would be a free hit, the reason being. Was a length delivery around off and Rohit dabs it to cover-point",4.5
"Behrendorff to Rohit, no run, around off and it's a delivery swinging away, drilled to the fielder at mid-off by Rohit",4.4
"Behrendorff to Rohit, no run, overpitched delivery outside off and it's driven to cover by Rohit",4.3
"Behrendorff to Rohit, no run, drives the fullish delivery around middle and leg, driven to mid-on",4.2
"Behrendorff to Rohit, no run, short and wide outside off, Rohit flays at it only to get beaten",4.1
"J Richardson to Dhoni, no run, back of a length around off, Dhoni punches it towards mid-on",3.6
"J Richardson to Rayudu, out Lbw!! Richardson is on fire, Australia are, in fact. They've got three wickets already. A good length delivery around middle and leg, snakes in to a touch and beats the batsman's flick. Rapped on the pads and this was going on to hit the leg-stump. India in trouble and are in desperate need of a partnership. Rayudu lbw b J Richardson 0(2)",3.5
"J Richardson to Rayudu, no run, back of a length around off, Rayudu dabs it towards the off side",3.4
"J Richardson to Kohli, out Caught by Stoinis!! That's gone! Indian skipper is back to the hut, without much to his name. Picks out the fielder at short square leg to perfection. Was on the pads and Kohli flicks it straight to Stoinis. Excellent field placement has brought about VK's downfall. Australians would be riding high on confidence after that. Kohli c Stoinis b J Richardson 3(8)",3.3
"J Richardson to Kohli, no run, back of a length around middle and leg, cramping up the batsman who works it towards square leg",3.2
"J Richardson to Kohli, no run, in the channel outside off, on a length and Kohli dabs it to backward point",3.1
"Behrendorff to Rohit, no run, back of a length outside off and Rohit blocks it in front of cover. He's faced 12 deliveries and is yet to get off the mark. #JustRohitThings. He can make up for it later. We know that, don't we?",2.6
"Behrendorff to Kohli, 1 run, overpitched delivery outside off, Kohli slices it down to third man off an inside edge",2.5
"Behrendorff to Kohli, no run, holds back the length on this one and Kohli plays it with soft hands to point",2.4
"Behrendorff to Kohli, 2 runs, Kohli's off the mark! Touch full and wide outside off, Kohli leans forward and carves it past the diving fielder at cover-point for two runs",2.3
"Behrendorff to Kohli, no run, touch full around middle and leg, Kohli drives it to the fielder at mid-on",2.2
"Behrendorff to Kohli, no run, in the channel outside off and the Indian skipper leaves it be",2.1
"J Richardson to Rohit, no run, Richardson starts off with a maiden over! A length delivery that shapes away to an extent and the batsman lets it through to the keeper. Top stuff by the quickie",1.6
"J Richardson to Rohit, no run, short and wide outside off, Rohit flays at it with hard hands but gets beaten due to the swing",1.5
"J Richardson to Rohit, no run, back to the off-stump line, on a good length and Rohit lets it through to the keeper",1.4
"J Richardson to Rohit, no run, back of a length around middle and leg, nudged into the leg side",1.3
"J Richardson to Rohit, no run, outside off and a linear delivery, Rohit shoulders arms",1.2
"J Richardson to Rohit, no run, in the channel outside off, Rohit slaps it to the fielder at cover",1.1
"Behrendorff to Dhawan, out Lbw!! Dhawan walks back for a golden duck! Pitches this one around off and of full length, Dhawan looks to flick across the line and gets struck on the pads. This was dead plumb and up goes the umpire's finger as it didn't need much of an appealing by the Aussies. Dhawan lbw b Behrendorff 0(1)",0.6
"Behrendorff to Rohit, leg byes, 1 run, appeal for an lbw, turned down! An inswinging length delivery around middle and leg, Rohit looks to tuck it to the leg side but gets beaten and struck on the pads. And it's a horrible review by Australia. The ball pitched outside leg and as it was swinging down, the impact was outside leg too. It was missing the leg stump too. Australia have lost their only review!",0.5
"Behrendorff to Rohit, no run, back of a length around middle and leg, Rohit nudges this in front of square leg",0.4
"Behrendorff to Rohit, no run, undeviated length delivery in the channel outside off, Rohit shoulders arms",0.3
"Behrendorff to Rohit, no run, skidding along the deck around middle and leg, Rohit looks to tuck in to the leg side, gets hit on the thigh pad instead",0.2
"Behrendorff to Rohit, no run, short of a length around off and Rohit dabs it into the off side",0.1
