Column1,Column2
"Zampa to Kohli, 1 run, flighted up outside off, driven through the covers",12.2
"Zampa to Dhawan, 1 run, length ball down leg, Dhawan glances it to the left of short fine leg",12.1
"Stanlake to Kohli, FOUR, 141.4km/h, short of length delivery in the channel outside off, the extra bounce does him in, as he has a lazy waft outside off, not very Kohli-like, running his hands through a cut, and it flies over a leaping Handscomb at first slip (he got a hand to it, I think) to the third man fence for four. This is some serious pace!",11.6
"Stanlake to Kohli, no run, back of a length delivery just outside off, Kohli stays in the crease and punches it towards cover",11.5
"Stanlake to Dhawan, 1 run, 142.4km/h, a tad short, not a lot of width, Dhawan steers it away late down to third man for a single",11.4
"Stanlake to Kohli, 1 run, fuller length delivery at 145.4km/h, Kohli reaches out to the pitch of it and drives to mid-off, and a throw from Aaron Finch hits the stumps at the non-striker's end but Kohli makes it in time",11.3
"Stanlake to Kohli, no run, 144.6km/h, fuller length delivery on middle, Kohli gets forward and checks a drive towards mid-on",11.2
"Stanlake to Kohli, no run, 143.8km/h, short of length delivery in the channel outside off, Kohli taps it on the head off a hop, goes to the cordon",11.1
"Maxwell to Dhawan, no run, slower through the air, drifts in, and turns away, Dhawan gets a thick outside edge off the forward defence towards point with a loose bottom-hand",10.6
"Maxwell to Dhawan, 2 runs, not particularly short, Dhawan stays low and chops it away single-handed towards deep backward point for a couple",10.5
"Maxwell to Kohli, 1 run, a bit of flight, draws him forward, Kohli gets forward and swats it away towards long-on for a single",10.4
"Maxwell to Kohli, 2 runs, a tad short, Kohli gets back and turns it away towards fine leg for a couple",10.3
"Maxwell to Dhawan, 1 run, drops it short, Dhawan rocks back and slaps it away towards sweeper cover for a single",10.2
"Maxwell to Kohli, 1 run, fuller length delivery from round the wicket, on the pads, clipped away with ease towards backward square leg for a single",10.1
"Stanlake to Dhawan, no run, 141.4km/h, short of a length delivery angling across, Dhawan gets half-forward, has a tentative poke, gets a thick outside edge that lands just short of Handscomb at 2nd slip",9.6
"Stanlake to Kohli, 1 run, 138.1km/h, short of length delivery with minimal width outside off, Kohli hops onto the backfoot and allows it to come on, taps it on the head and steers it towards backward point for a quick single",9.5
"Stanlake to Kohli, no run, 140km/h, short and fractionally wide outside off, Kohli has a slash at it and misses. The extra bounce did him in there",9.4
"Stanlake to Kohli, no run, 137.9km/h, short one at the body, good bounce on it too, and Kohli ducks comfortably underneath it. Yep, the Indian captain is upto it",9.3
"Stanlake to Kohli, no run, @140km/h short of length delivery just outside off, Kohli hops onto the backfoot and punches it towards cover point",9.2
"Stanlake to Kohli, no run, @135.3km/h, very full, yorker length delivery at the base of off-stump, Kohli gets across to dig it out",9.1
"J Richardson to Dhawan, no run, back of a length delivery on middle-stump, given full respect with a solid and compact backfoot defensive",8.6
"J Richardson to Dhawan, no run, round the wicket to Dhawan, skids it in with the angle from a back of a length, Dhawan gets deep in his crease and defends off the backfoot into the off-side",8.5
"J Richardson to Dhawan, no run, back of a length and wide outside off, stays a little low, Dhawan crouches in his stance and gets his backfoot across to carve it away towards point. Can't clear the in-field",8.4
"J Richardson to Dhawan, no run, good length delivery in the channel outside off, Dhawan gets slightly forward and taps it solidly into the off-side",8.3
"J Richardson to Kohli, 1 run, short of length delivery that takes off, outside off though, so Kohli has some room to maneuver it - steers it away quickly enough with an open face towards third man for a single",8.2
"J Richardson to Dhawan, 1 run, half-volley just outside off, Dhawan steps forward and check-drives it to the left of mid-off for a scampered single",8.1
"Siddle to Kohli, no run, on Kohli's pads, which oddly enough has been his Achilles' heel for the last few weeks. Clipped away expertly but straight to the fielder in front of square leg. Leg-side trap again?",7.6
"Siddle to Dhawan, 1 run, skids through from a good length, clipped away off the backfoot to fine leg for a single",7.5
"Siddle to Kohli, 3 runs, check-drives but away from the body, not the reaction he expects off himself to a good length ball in the channel, in the air for a while for wide of short extra cover for a treble",7.4
"Siddle to Dhawan, 1 run, short, almost zero width, Dhawan rocks back and creates some, carves it away towards deep backward point for a single",7.3
"Siddle to Dhawan, no run, good length delivery slanting away, Dhawan comes down the track to the pitch of it and taps it on the head towards short cover",7.2
"Siddle to Dhawan, 2 runs, skids through from a back of a length, in line with the stumps, Dhawan tucks it away behind square leg for a couple",7.1
"J Richardson to Kohli, no run, good length delivery in the channel outside off, not much lateral movement of note, Kohli gets forward and defends it compactly",6.6
"J Richardson to Kohli, no run, back of a length delivery with a hint of width, Kohli shuffles across behind the line and opens the face to punch it towards point",6.5
"J Richardson to Kohli, no run, back of a length and still just a fraction wide of off-stump, Kohli shuffles across to get his leading eye on off-stump before shouldering arms",6.4
"J Richardson to Kohli, no run, good length delivery fractionally wide outside off-stump and seaming back in, Kohli steps across and leaves it alone",6.3
"J Richardson to Dhawan, 1 run, good length delivery angling away from off, check-driven to cover for a quick single",6.2
"J Richardson to Dhawan, no run, fuller length delivery on middle, punched back to the bowler",6.1
"Siddle to Rohit, out Caught by Shaun Marsh! He's succumbed to one of his old problems today - playing across the line and trusting the pitch too much, too early. Angling in and pitching on a good length in line with the stumps, straightens slightly off the seam, Rohit tries to flick it away on the up over square leg and gets a leading edge that flies to Shaun Marsh at first slip who takes a fantastic catch! Really difficult to anticipate leading edges at slip. Rohit c Shaun Marsh b Siddle 9(17) [4s-1]",5.6
"Siddle to Rohit, no run, another one banged right into the channel of uncertainty, Rohit stays tall after coming forward and defends it late into the off-side",5.5
"Siddle to Rohit, no run, back of a length delivery angling in towards the channel, Rohit gets into a half-cocked stance to defend",5.4
"Siddle to Rohit, FOUR, strays on the pads, Rohit whips it away expertly with a little glint in his eyes, flicks it away through deep square leg for four",5.3
"Siddle to Dhawan, 1 run, fired in on a good length on middle, Dhawan comes down the track to cover for the movement and taps it softly to mid-off for a quick single",5.2
"Siddle to Dhawan, no run, angling across, pitching on a good length, Dhawan gets fully forward and pushes it towards wide mid-off. A compact checked drive",5.1
"J Richardson to Rohit, no run, tight lines, rising from a short of length, punched off the backfoot towards mid-off",4.6
"J Richardson to Rohit, no run, short of length delivery on the hips, Rohit shuffles across and taps it on the head into the on-side",4.5
"J Richardson to Dhawan, 3 runs, angles across, overpitches though, and Dhawan slices it through the gap in the cover region for a treble. Slices it surgically into the gap and they run across for three",4.4
"J Richardson to Dhawan, no run, short of length delivery on middle and off, Dhawan shimmies down the wicket and opens the face to caress it towards cover off a tall stance",4.3
"J Richardson to Dhawan, no run, skidding away from the over the wicket again after pitching on a back of a length, Dhawan drops it off the backfoot into the off-side",4.2
"J Richardson to Rohit, 3 runs, half-volley on the pads, Rohit whips it uppishly over the square leg umpire for three as the slow in-field and the relatively quicker fielder merge to cut it off",4.1
"Siddle to Dhawan, no run, seams sharply back in from a short of length, gets cut in half trying to defend off the backfoot. Through him and to the 'keeper",3.6
"Siddle to Dhawan, no run, back of a length delivery just wide of the channel outside off, Dhawan gets across and shoulders arms",3.5
"Siddle to Dhawan, no run, fuller length delivery just outside off, Dhawan gets forward and closes the face of the bat on that drive towards mid-off. Can't get it past the in-field",3.4
"Siddle to Dhawan, no run, lands it on almost exactly the same spot, reaches Dhawan just outside off, and he checks a perfect drive but straight to mid-on",3.3
"Siddle to Dhawan, no run, good length delivery on middle, Dhawan gets half-forward and punches it towards mid-on",3.2
"Siddle to Rohit, 1 run, fuller length delivery marginally wide outside off, Rohit opens the face and steers it away towards square third man for a single",3.1
"J Richardson to Dhawan, no run, angling away from a short of length, very little width, Dhawan is almost squared up and defends off the backfoot into the off-side",2.6
"J Richardson to Dhawan, no run, back of a length delivery just outside off, Dhawan stays on the backfoot and middles a punch towards cover - slightly away from the body",2.5
"J Richardson to Dhawan, 2 runs, back of a length delivery on the pads, clipped away from the creae to backward square leg for a brace",2.4
"J Richardson to Dhawan, no run, good length delivery angling outside off, Dhawan gets on his knee and drives it on the up towards short cover",2.3
"J Richardson to Dhawan, no run, very marginal width, a tad short, Dhawan slashes it away straight to backward point",2.2
"J Richardson to Dhawan, no run, good length delivery on off-stump, Dhawan pushes it back off the backfoot",2.1
"Siddle to Rohit, no run, fuller length delivery, almost yorker length, Rohit digs it out off the toe-end towards mid-on",1.6
"Siddle to Rohit, no run, back of a length delivery in the channel outside off, Rohit shoulders arms",1.5
"Siddle to Rohit, no run, good length delivery just outside off, Rohit gets forward and deadbats",1.4
"Siddle to Rohit, no run, what was that? A review for an LBW by Australia. The frontfoot is fine. Fair delivery. Skids in from a back of a length, seams in, and Rohit misses the defence - closer than it looked! Hits the backpad. Clips the top of middle, and it's umpire's call on hitting! NOT OUT, it is!",1.3
"Siddle to Rohit, no run, fuller length delivery angling into the middle-stump, Rohit checks a drive straight to mid-on",1.2
"Siddle to Rohit, no run, shortish without much width on it, Rohit hops and punches it off the backfoot in front of point - can't clear the in-field",1.1
"J Richardson to Dhawan, no run, short of length delivery heading for the off-stump line, Dhawan hops onto the backfoot and drops it into the off-side",0.6
"J Richardson to Dhawan, no run, length delivery on the pads, nudged from the crease towards mid-on",0.5
"J Richardson to Dhawan, no run, good length delivery with the ball heading for the top of off-stump, Dhawan stays in the crease and checks a drive back to the bowler",0.4
"J Richardson to Rohit, 1 run, a bit of away-swing on that back of a length delivery which creates some width, Rohit stays low and carves it away ever-so-elegantly towards deep backward point for a single",0.3
"J Richardson to Rohit, no run, fuller in length around the good length area, closer to the stumps, straightens off the seam slightly, Rohit defends late and right under is eyes into the off-side",0.2
"J Richardson to Rohit, no run, angling into the channel and seams away from a back of a length, Rohit shuffles across and shoulders arms",0.1
