Column1,Column2
"Kedar Jadhav to Khawaja, out Caught by Kohli!! The one-brings-two phenomenon. Such a soft dismissal and Virat is all pumped like he is always. The round-armish dart outside off, Khawaja underestimated the dip there as he goes hard at it in trying to work it across the line. Comes off the leading edge and balloons up to captain Kohli at extra cover. The golden arm of Jadhav strikes for India and the visitors have lost both openers in two overs. Is this the sign of things to come? Khawaja c Kohli b Kedar Jadhav 38(37) [4s-6]",15.3
"Kedar Jadhav to Khawaja, no run, slower through the air just outside off, Khawaja waits for the ball to arrive and chops it to short third man",15.2
"Kedar Jadhav to Khawaja, no run, driven hard, straight to extra cover",15.1
"Kuldeep Yadav to Shaun Marsh, no run, drops it short, Marsh goes back and punches it to extra cover",14.6
"Kuldeep Yadav to Shaun Marsh, no run, slowish again, Marsh smothers the spin",14.5
"Kuldeep Yadav to Shaun Marsh, no run, floater around off, dead-batted carefully",14.4
"Kuldeep Yadav to Finch, out Lbw!! So, the bowling change has worked for India and it's Kuldeep, who gets the better of Finch. The Australian captain walks up to Khawaja and has a chat, but decides to trudge off. First wicket for India and the spirited opening partnership has been broken. It was flighted too full, Finch went low for the sweep and paid the price. Wasn't the ideal shot as it was dipping as well. Gets struck low on the pad and umpire Kumar Dharmasena reckoned the impact was in-line. Finch lbw b Kuldeep Yadav 37(53) [4s-5 6s-1]",14.3
"Kuldeep Yadav to Khawaja, 1 run, Khawaja lines up for a cut, gets too close for comfort and it strikes him on the pad first. Hence, MS went up but quickly withdrew the appeal as the impact was outside off",14.2
"Kuldeep Yadav to Khawaja, no run, very well-flighted by Kuldeep, Khawaja stabs it defensively",14.1
"Jadeja to Finch, no run, shortens his length, Finch judges it early and forces it off the back foot to extra cover",13.6
"Jadeja to Finch, no run, straightish, solidly blocked",13.5
"Jadeja to Khawaja, 1 run, Khawaja is happy to exchange ends as he bunts it away to long-on",13.4
"Jadeja to Finch, 1 run, overpitched, firmly driven to long-on",13.3
"Jadeja to Khawaja, 1 run, snaking in with the arm, on middle and leg. Flicked neatly in front of square on the leg-side",13.2
"Jadeja to Finch, 1 run, loops up outside off, Finch checks his drive to sweeper cover",13.1
"Kedar Jadhav to Finch, 1 run, push-driven to long-off",12.6
"Kedar Jadhav to Finch, no run, angles it wider of off, Finch jumps back and crunches it to extra cover, good diving stop from the fielder",12.5
"Kedar Jadhav to Finch, no run, flatter at 84.8kph just outside off, punched to extra cover",12.4
"Kedar Jadhav to Finch, no run, this was much slower, but the line is on leg. Tickled to square leg",12.3
"Kedar Jadhav to Finch, no run, straighter again, clipped to mid-wicket",12.2
"Kedar Jadhav to Finch, no run, Jadhav begins with his side-arm darter, Finch watchfully defends it off the front foot",12.1
"Kuldeep Yadav to Finch, 1 run, tucked away through square leg",11.6
"Kuldeep Yadav to Finch, no run, gets near the pitch, had to make some adjustment and keeps his bat close to his pad in defence",11.5
"Kuldeep Yadav to Finch, no run, stifled appeal for lbw, not a very convincing one and shake of the head from the umpire. Tosses it just outside off, Finch moves across to sweep and plays it down the wrong line. Gets hit on the back thigh and it's clearly missing the stumps",11.4
"Kuldeep Yadav to Finch, no run, beaten. Googly from Kuldeep, Finch was playing for the chinaman and it just missed the outside edge",11.3
"Kuldeep Yadav to Finch, no run, floated just outside off, Finch allows the ball to spin and smothers it under his nose",11.2
"Kuldeep Yadav to Finch, SIX, right, Finch doesn't want to let Kuldeep settle here. Spots a flighted delivery and off he goes down in time to slog it witheringly over mid-wicket. Monster hit!",11.1
"Kuldeep Yadav to Finch, wide, not the start he would've wanted. Spins it down leg and it's been called a wide",11.1
"Jadeja to Khawaja, 2 runs, turned with a closed bat-face through square leg. Plenty of gaps on the leg-side and Khawaja races back for the second",10.6
"Jadeja to Khawaja, wide, slips it down leg, Khawaja looks to employ the sweep but misses it",10.6
"Jadeja to Khawaja, no run, wristed with the spin to mid-wicket",10.5
"Jadeja to Khawaja, FOUR, intentionally done. Bumrah gives up the chase and it'll be a boundary to Khawaja. Quicker just outside off, Khawaja waits and opens his bat face, in the process gets a soft outside edge which runs through the vacant first slip region",10.4
"Jadeja to Finch, 1 run, Jadeja overpitches it just outside off, Finch drives it to long-off",10.3
"Jadeja to Finch, no run, flighted just outside off, gentle push to extra cover",10.2
"Jadeja to Khawaja, 1 run, the trajectory is flat, so Khawaja dinks it to the left of point",10.1
"Shankar to Finch, no run, back of a length around off stump, punched off the back foot towards Shankar",9.6
"Shankar to Finch, FOUR, cheeky from Finch! Third boundary of the over. Third man up and Shankar provides a hint of width. That's enough for Finch who opens the bat face late to get it wide of that fielder",9.5
"Shankar to Finch, no run, closer to the off pole, cramps Finch who chops it towards backward point",9.4
"Shankar to Finch, FOUR, bam! Finch will be delighted to get freebies like this. Gentle lwo full toss and it's slammed straight back past the bowler. Well wide of mid-off who had no chance",9.3
"Shankar to Khawaja, 1 run, fuller and wider outside off, driven off the front foto towards deep point",9.2
"Shankar to Khawaja, FOUR, the 'erring on the pads' syndrome continues from India's bowlers. Shankar is the latest culprit, begins with a loosener that Khawaja works wide of short fine leg to pick up a boundary. This is a brilliant start for the Aussies",9.1
"Jadeja to Finch, no run, fuller and outside off, driven towards the man at extra cover who stops it",8.6
"Jadeja to Finch, FOUR, spilled on the pads, all the Indian bowlers have erred this way so far. Finch gets a tiny tickle on it down to the fine leg fence",8.5
"Jadeja to Finch, no run, flatter and fuller on off, jammed down the track and Jadeja gets across. Nearly bumping into Khawaja",8.4
"Jadeja to Khawaja, 1 run, fuller and around off, worked away towards deep mid-wicket for a single",8.3
"Jadeja to Khawaja, FOUR, smart batting! With the ball spinning in, the loft over mid-wicket is a minimum risk shot, particularly with nobody sweeping. Khawaja connects the whip stroke well and clears the infield with ease",8.2
"Jadeja to Khawaja, no run, drops it short and wide outside off, Khawaja can't beat point with the cut",8.1
"Bumrah to Finch, no run, fuller and outside off, Finch leans forward and pats it towards cover",7.6
"Bumrah to Khawaja, 1 run, fuller and around middle, wristed to the left of mid-on. Rayudu pulls off a superb stop",7.5
"Bumrah to Khawaja, no run, fuller and outside off, Khawaja pushes at it with no footwork and get lucky not to nick it",7.4
"Bumrah to Khawaja, no run, on a length just around off stump, mistimed drive back towards Bumrah",7.3
"Bumrah to Khawaja, FOUR, finds the gap this time! Slower ball from Bumrah but it's on the pads again. Khawaja doesn't miss out, clips it behind square leg and with this outfield, no chance for fine leg to cut it off",7.2
"Bumrah to Khawaja, no run, good shot but can't find the gap. Was fed on the pads and Khawaja flicked it stylishly, straight to square leg",7.1
"Jadeja to Finch, no run, flighted fuller outside off, good stride forward from Finch as he smothers it",6.6
"Jadeja to Finch, no run, fuller and around middle, nudged with soft hands to mid-wicket",6.5
"Jadeja to Finch, no run, flatter and around off, skids on, defended back to the bowler",6.4
"Jadeja to Finch, no run, sharp turn! Just what Jadeja needs early in a spell, a ball to turn. This spins away from a good length and Finch gets beaten on the back foot push",6.3
"Jadeja to Finch, no run, slightly short and outside off, punched off the back foot towards cover",6.2
"Jadeja to Khawaja, 1 run, slower and a hint of turn from outside off, nudged towards backward square leg",6.1
"Bumrah to Finch, no run, angling in on middle and leg, blocked off the back foot to mid-wicket",5.6
"Bumrah to Finch, no run, short of a length outside off, goes on the bounce to Dhoni again. Finch misses a waft",5.5
"Bumrah to Khawaja, leg byes, 1 run, fuller and angling in on leg stump, Khawaja is on the move and shuffles to flick but misses. Off the pads down to fine leg",5.4
"Bumrah to Khawaja, no run, how did that miss the stumps? Terrific slower ball from Bumrah, deceived Khawaja all ends up as he tried to keep it out. Narrowly missed the off pole en route to the keeper",5.3
"Bumrah to Khawaja, FOUR, nicely done! Khawaja is a treat to watch when he executes shots, especially off the back foot. This is a touch short from Bumrah and the southpaw picks it early, latching onto the pull over square leg. Clean strike",5.2
"Bumrah to Khawaja, no run, shortish and around off stump, worked off the back foot to mid-wicket",5.1
"Shami to Finch, no run, good ball and equally well played. Was a sharp inswinger from around off stump, Finch played around the front pad but importantly, dealt with a straight bat towards mid-on",4.6
"Shami to Finch, no run, fuller and outside off, driven off the front foot to mid-off",4.5
"Shami to Finch, wide, loses his radar again and ends up feeding it well down the leg-side. Another wide",4.5
"Shami to Finch, no run, on that hard length again outside off, punched off the back foot to short cover",4.4
"Shami to Finch, no run, shortish again on middle and leg, worked off the back foot towards square leg",4.3
"Shami to Finch, no run, short of a length outside off, stabbed off the back foot towards cover",4.2
"Shami to Khawaja, 1 run, back of a length outside off, Khawaja rides the bounce and steers it fine towards third man. Bumrah gets across swiftly to prevent the second run",4.1
"Bumrah to Finch, FOUR, edged but well wide of first slip! Don't think it would have carried anyway. Was the fuller length again, inducing a lazy drive from Finch, only to get the nick that raced away fine to the third man fence. So far, seems like Finch is having the luck that he needs in this rough patch",3.6
"Bumrah to Finch, no run, fuller and slanting in from just outside off, defended solidly off the front foot towards cover",3.5
"Bumrah to Finch, no run, play and a miss! Bumrah continues to probe away, straightened after pitching, this in-angler with plenty of bounce. Finch just pushed tamely at it with no footwork",3.4
"Bumrah to Khawaja, 1 run, short of a length around off stump, Khawaja shuffles a bit and short-arm jabs it down to fine leg",3.3
"Bumrah to Khawaja, no run, past the edge again, kept low too! Slanting in around off, Khawaja pushed inside the line with no footwork and this sneaked beneath his bat. On the bounce to Dhoni. Not what the chasing side will want to see so early",3.2
"Bumrah to Khawaja, no run, round the wicket goes Bumrah and nearly finds the edge straightaway. Angled it in from outside off and straightened just a bit, Khawaja hung his bat at it and is fortunate not to get an edge",3.1
"Shami to Finch, no run, on a good length well outside off, shapes further away as Finch lets it go",2.6
"Shami to Finch, 2 runs, angling into the pads from a good length, Finch shuffles a bit to tuck this towards deep backward square leg. Easy two by the time fine leg tidies up",2.5
"Shami to Finch, no run, on a good length closer to off stump, Finch sits back and defends it well towards cover",2.4
"Shami to Finch, no run, just past the edge! Shortens the length wider outside off, Finch chases with a nervy poke sans any foot movement",2.3
"Shami to Finch, FOUR, creamed! This kind of a shot will soothe Finch who has had a torrid time of late. On a length with some width on offer, he reached out to ease the drive on the up. Found the gap at cover and it raced away",2.2
"Shami to Finch, wide, doesn't seem like Shami is finding the rhythm. He's getting movement of course but not on target, yet. Spills this well down the leg-side",2.2
"Shami to Finch, no run, back of a length outside off, keeps a shade low and Finch defends off the back foot",2.1
"Bumrah to Khawaja, no run, angling across Khawaja from a good length, he waves his bat to let it pass",1.6
"Bumrah to Khawaja, no run, on a good length around off stump, defended off the back foot towards point",1.5
"Bumrah to Finch, 3 runs, almost! Almost had his man. After a series of outswingers, Bumrah opts for the searing inswinger that Finch dreads. Manages to get his bat down in time to jab this through mid-wicket. Kedar gave a good chase and did well to just about haul it in. Saves a run",1.4
"Bumrah to Finch, no run, beats the edge! On a length outside off, tempts Finch into the drive and he falls for it this time but is deceived by the late outward movement. Perfectly bowled, just that it didn't find the nick",1.3
"Bumrah to Finch, no run, full this time and on the probing fourth stump channel, watchfully left alone",1.2
"Bumrah to Finch, wide, another outswinger attempt gone wrong as Bumrah spills this wide outside off. Finch went chasing but couldn't connect",1.2
"Bumrah to Finch, no run, better! Can get straighter in line though. Was on a good length and it straightened with extra bounce. Finch could have left it alone but nearly had a poke at it. Almost replayed the dismissal from the previous game",1.1
"Bumrah to Finch, wide, like Shami, Bumrah also begins with a wide. Was searching for the outswinger maybe I reckon but fed it well outside off",1.1
"Shami to Khawaja, FOUR, not a good beginning for Shami in this first over. Another one on the pads, Khawaja just gets inside the line a bit and tickles it down to the fine leg fence",0.6
"Shami to Khawaja, no run, wider line this time, far outside off and it's a comfortable leave for Khawaja",0.5
"Shami to Khawaja, no run, on the money this time, around the off stump with a bit of extra bounce. Khawaja defends by getting right behind the line",0.4
"Shami to Khawaja, no run, the away angler, on a good length with extra bounce as Khawaja drags his bat inside the line",0.3
"Shami to Khawaja, 2 runs, sprayed on the pads, on a good length and Khawaja hangs back to flick this through backward square leg. Fine leg is a touch fine and has a bit of ground to cover, which he does",0.2
"Shami to Finch, 1 run, short of a length, angling into Finch who tucks it down towards fine leg",0.1
"Shami to Finch, wide, erratic delivery to begin with from Shami, sprays it way down leg and Dhoni does well to get across",0.1
